ID_cliente,Recencia,Frequencia,Valor,R_quartil,F_quartil,V_quartil,RFV_Score,acoes de marketing/crm
17725,16,11,3439.08,A,A,A,AAA,"Enviar cupons de desconto, Pedir para indicar nosso produto pra algum amigo, Ao lançar um novo produto enviar amostras grátis pra esses."
17727,15,1,1060.25,A,D,B,ADB,
17728,3,3,2876.01,A,B,A,ABA,
17730,3,13,5298.4800000000005,A,A,A,AAA,"Enviar cupons de desconto, Pedir para indicar nosso produto pra algum amigo, Ao lançar um novo produto enviar amostras grátis pra esses."
17731,79,4,1240.1100000000001,C,B,B,CBB,
17732,372,1,303.97,D,D,C,DDC,
17733,38,2,692.19,B,C,B,BCB,
17734,53,3,700.63,C,B,B,CBB,
17735,2,19,13110.02,A,A,A,AAA,"Enviar cupons de desconto, Pedir para indicar nosso produto pra algum amigo, Ao lançar um novo produto enviar amostras grátis pra esses."
17736,9,3,377.44,A,B,C,ABC,
17737,9,2,168.24,A,C,D,ACD,
17738,19,4,1879.05,B,B,A,BBA,
17739,11,7,2791.35,A,A,A,AAA,"Enviar cupons de desconto, Pedir para indicar nosso produto pra algum amigo, Ao lançar um novo produto enviar amostras grátis pra esses."
17742,113,2,355.11,C,C,C,CCC,
17744,3,6,2322.4,A,A,A,AAA,"Enviar cupons de desconto, Pedir para indicar nosso produto pra algum amigo, Ao lançar um novo produto enviar amostras grátis pra esses."
17746,240,1,110.25,D,D,D,DDD,"Churn! clientes que gastaram bem pouco e fizeram poucas compras, fazer nada"
17747,112,1,71.4,C,D,D,CDD,
17749,178,2,674.52,D,C,B,DCB,
17750,5,9,1797.57,A,A,A,AAA,"Enviar cupons de desconto, Pedir para indicar nosso produto pra algum amigo, Ao lançar um novo produto enviar amostras grátis pra esses."
17752,359,1,80.64,D,D,D,DDD,"Churn! clientes que gastaram bem pouco e fizeram poucas compras, fazer nada"
17754,0,5,1772.26,A,B,A,ABA,
17757,1,30,5605.29,A,A,A,AAA,"Enviar cupons de desconto, Pedir para indicar nosso produto pra algum amigo, Ao lançar um novo produto enviar amostras grátis pra esses."
17758,19,9,3456.7,B,A,A,BAA,
17759,17,3,834.99,A,B,B,ABB,
17760,21,2,287.59,B,C,D,BCD,
17761,32,1,712.78,B,D,B,BDB,
17763,263,1,15.0,D,D,D,DDD,"Churn! clientes que gastaram bem pouco e fizeram poucas compras, fazer nada"
17764,50,2,818.82,B,C,B,BCB,
17765,158,3,371.88,D,B,C,DBC,
17767,15,1,271.2,A,D,D,ADD,
17768,8,3,2273.18,A,B,A,ABA,
17769,12,9,3991.7400000000002,A,A,A,AAA,"Enviar cupons de desconto, Pedir para indicar nosso produto pra algum amigo, Ao lançar um novo produto enviar amostras grátis pra esses."
17770,198,5,1143.27,D,B,B,DBB,
17771,56,2,245.81,C,C,D,CCD,
17772,10,2,182.77,A,C,D,ACD,
17774,96,4,1225.41,C,B,B,CBB,
17775,254,1,56.4,D,D,D,DDD,"Churn! clientes que gastaram bem pouco e fizeram poucas compras, fazer nada"
17777,24,3,665.86,B,B,B,BBB,
17779,21,3,658.5699999999999,B,B,B,BBB,
17781,159,2,188.01999999999998,D,C,D,DCD,
17783,72,2,283.47,C,C,D,CCD,
17785,53,1,131.94,C,D,D,CDD,
17786,85,2,278.74,C,C,D,CCD,
17787,152,4,1865.19,D,B,A,DBA,
17788,73,2,1117.9,C,C,B,CCB,
17789,281,1,225.9,D,D,D,DDD,"Churn! clientes que gastaram bem pouco e fizeram poucas compras, fazer nada"
17790,26,13,1964.6,B,A,A,BAA,
17791,29,1,106.1,B,D,D,BDD,
17793,25,1,323.04,B,D,C,BDC,
17795,179,2,350.39,D,C,C,DCC,
17796,40,4,697.9,B,B,B,BBB,
17797,22,3,780.4300000000001,B,B,B,BBB,
17799,22,10,3049.58,B,A,A,BAA,
17800,37,9,1199.01,B,A,B,BAB,
17802,82,3,1285.04,C,B,B,CBB,
17805,73,1,512.31,C,D,C,CDC,
17806,11,1,546.04,A,D,C,ADC,
17809,16,12,5411.91,A,A,A,AAA,"Enviar cupons de desconto, Pedir para indicar nosso produto pra algum amigo, Ao lançar um novo produto enviar amostras grátis pra esses."
17811,4,39,7837.73,A,A,A,AAA,"Enviar cupons de desconto, Pedir para indicar nosso produto pra algum amigo, Ao lançar um novo produto enviar amostras grátis pra esses."
17812,12,4,732.16,A,B,B,ABB,
17813,14,4,1768.39,A,B,A,ABA,
17816,365,1,16.21,D,D,D,DDD,"Churn! clientes que gastaram bem pouco e fizeram poucas compras, fazer nada"
17817,4,3,387.68,A,B,C,ABC,
17819,71,7,3704.87,C,A,A,CAA,"Churn! clientes que gastaram bastante e fizeram muitas compras, enviar cupons de desconto para tentar recuperar"
17824,51,1,298.4,C,D,D,CDD,
17827,5,5,1995.46,A,B,A,ABA,
17830,1,3,398.7,A,B,C,ABC,
17831,33,1,35.400000000000006,B,D,D,BDD,
17832,49,1,155.37,B,D,D,BDD,
17835,2,3,350.64,A,B,C,ABC,
17836,47,1,110.21,B,D,D,BDD,
17837,42,8,1593.38,B,A,A,BAA,
17838,26,5,2779.3,B,B,A,BBA,
17839,42,1,338.8,B,D,C,BDC,
17841,1,115,40940.46,A,A,A,AAA,"Enviar cupons de desconto, Pedir para indicar nosso produto pra algum amigo, Ao lançar um novo produto enviar amostras grátis pra esses."
17843,303,1,205.48,D,D,D,DDD,"Churn! clientes que gastaram bem pouco e fizeram poucas compras, fazer nada"
17848,81,9,901.1999999999999,C,A,B,CAB,
17849,218,4,605.8,D,B,C,DBC,
17850,372,34,5391.21,D,A,A,DAA,"Churn! clientes que gastaram bastante e fizeram muitas compras, enviar cupons de desconto para tentar recuperar"
17852,11,2,114.34,A,C,D,ACD,
17854,185,2,311.26,D,C,C,DCC,
17855,372,1,208.97,D,D,D,DDD,"Churn! clientes que gastaram bem pouco e fizeram poucas compras, fazer nada"
17856,1,4,1418.03,A,B,B,ABB,
17857,4,18,11293.66,A,A,A,AAA,"Enviar cupons de desconto, Pedir para indicar nosso produto pra algum amigo, Ao lançar um novo produto enviar amostras grátis pra esses."
17858,5,12,5155.66,A,A,A,AAA,"Enviar cupons de desconto, Pedir para indicar nosso produto pra algum amigo, Ao lançar um novo produto enviar amostras grátis pra esses."
17859,304,1,148.21,D,D,D,DDD,"Churn! clientes que gastaram bem pouco e fizeram poucas compras, fazer nada"
17860,368,1,252.8,D,D,D,DDD,"Churn! clientes que gastaram bem pouco e fizeram poucas compras, fazer nada"
17861,3,7,2095.6,A,A,A,AAA,"Enviar cupons de desconto, Pedir para indicar nosso produto pra algum amigo, Ao lançar um novo produto enviar amostras grátis pra esses."
17862,323,1,330.9,D,D,C,DDC,
17863,59,6,3160.0,C,A,A,CAA,"Churn! clientes que gastaram bastante e fizeram muitas compras, enviar cupons de desconto para tentar recuperar"
17864,12,3,597.5,A,B,C,ABC,
17865,30,20,10526.32,B,A,A,BAA,
17866,142,1,329.65,C,D,C,CDC,
17867,30,6,1197.1000000000001,B,A,B,BAB,
17869,107,4,422.63,C,B,C,CBC,
17870,2,12,1894.35,A,A,A,AAA,"Enviar cupons de desconto, Pedir para indicar nosso produto pra algum amigo, Ao lançar um novo produto enviar amostras grátis pra esses."
17871,204,1,155.9,D,D,D,DDD,"Churn! clientes que gastaram bem pouco e fizeram poucas compras, fazer nada"
17873,80,5,1859.16,C,B,A,CBA,
17874,185,5,677.46,D,B,B,DBB,
17877,170,1,237.61,D,D,D,DDD,"Churn! clientes que gastaram bem pouco e fizeram poucas compras, fazer nada"
17878,43,1,379.45,B,D,C,BDC,
17879,173,1,178.51999999999998,D,D,D,DDD,"Churn! clientes que gastaram bem pouco e fizeram poucas compras, fazer nada"
17880,364,1,458.92,D,D,C,DDC,
17881,304,1,133.35000000000002,D,D,D,DDD,"Churn! clientes que gastaram bem pouco e fizeram poucas compras, fazer nada"
17883,3,4,671.77,A,B,B,ABB,
17884,3,4,717.45,A,B,B,ABB,
17885,12,1,190.19,A,D,D,ADD,
17886,31,3,899.61,B,B,B,BBB,
17887,129,1,111.35,C,D,D,CDD,
17888,21,8,726.05,B,A,B,BAB,
17889,212,2,203.87,D,C,D,DCD,
17890,322,2,602.0899999999999,D,C,C,DCC,
17891,162,1,203.86,D,D,D,DDD,"Churn! clientes que gastaram bem pouco e fizeram poucas compras, fazer nada"
17892,56,3,244.1,C,B,D,CBD,
17893,225,1,112.25,D,D,D,DDD,"Churn! clientes que gastaram bem pouco e fizeram poucas compras, fazer nada"
17894,71,8,1119.81,C,A,B,CAB,
17895,44,1,98.0,B,D,D,BDD,
17896,23,1,256.32,B,D,D,BDD,
17897,172,3,566.6,D,B,C,DBC,
17898,85,2,152.06,C,C,D,CCD,
17899,159,1,155.8,D,D,D,DDD,"Churn! clientes que gastaram bem pouco e fizeram poucas compras, fazer nada"
17900,190,2,112.19999999999999,D,C,D,DCD,
17901,29,1,110.38,B,D,D,BDD,
17904,21,1,191.67,B,D,D,BDD,
17905,71,4,800.24,C,B,B,CBB,
17906,247,1,72.9,D,D,D,DDD,"Churn! clientes que gastaram bem pouco e fizeram poucas compras, fazer nada"
17908,373,1,243.28,D,D,D,DDD,"Churn! clientes que gastaram bem pouco e fizeram poucas compras, fazer nada"
17911,9,1,366.23,A,D,C,ADC,
17912,310,4,301.11,D,B,C,DBC,
17913,58,2,411.6,C,C,C,CCC,
17914,3,1,336.43,A,D,C,ADC,
17917,45,3,341.28,B,B,C,BBC,
17919,88,1,1304.04,C,D,B,CDB,
17920,4,17,4204.1,A,A,A,AAA,"Enviar cupons de desconto, Pedir para indicar nosso produto pra algum amigo, Ao lançar um novo produto enviar amostras grátis pra esses."
17921,64,4,826.52,C,B,B,CBB,
17923,282,1,207.50000000000003,D,D,D,DDD,"Churn! clientes que gastaram bem pouco e fizeram poucas compras, fazer nada"
17924,11,7,2962.5,A,A,A,AAA,"Enviar cupons de desconto, Pedir para indicar nosso produto pra algum amigo, Ao lançar um novo produto enviar amostras grátis pra esses."
17925,372,1,244.08,D,D,D,DDD,"Churn! clientes que gastaram bem pouco e fizeram poucas compras, fazer nada"
17926,133,2,397.28999999999996,C,C,C,CCC,
17928,45,2,212.54,B,C,D,BCD,
17929,11,4,843.0,A,B,B,ABB,
17930,35,5,1740.48,B,B,A,BBA,
17931,134,2,408.36,C,C,C,CCC,
17932,29,3,1331.57,B,B,B,BBB,
17934,51,2,704.25,C,C,B,CCB,
17935,138,2,145.79,C,C,D,CCD,
17936,5,1,389.84,A,D,C,ADC,
17937,8,7,4301.22,A,A,A,AAA,"Enviar cupons de desconto, Pedir para indicar nosso produto pra algum amigo, Ao lançar um novo produto enviar amostras grátis pra esses."
17939,159,1,99.14,D,D,D,DDD,"Churn! clientes que gastaram bem pouco e fizeram poucas compras, fazer nada"
17940,49,10,4106.4400000000005,B,A,A,BAA,
17941,130,1,304.56,C,D,C,CDC,
17942,7,1,77.50000000000001,A,D,D,ADD,
17946,233,2,149.57999999999998,D,C,D,DCD,
17947,37,1,176.68,B,D,D,BDD,
17948,147,1,358.56000000000006,D,D,C,DDC,
17949,1,39,25524.39,A,A,A,AAA,"Enviar cupons de desconto, Pedir para indicar nosso produto pra algum amigo, Ao lançar um novo produto enviar amostras grátis pra esses."
17950,72,3,482.2,C,B,C,CBC,
17951,39,3,1008.5400000000001,B,B,B,BBB,
17954,5,12,2332.7200000000003,A,A,A,AAA,"Enviar cupons de desconto, Pedir para indicar nosso produto pra algum amigo, Ao lançar um novo produto enviar amostras grátis pra esses."
17955,198,3,548.9,D,B,C,DBC,
17956,249,1,12.75,D,D,D,DDD,"Churn! clientes que gastaram bem pouco e fizeram poucas compras, fazer nada"
17957,66,1,111.68,C,D,D,CDD,
17958,116,1,508.4599999999999,C,D,C,CDC,
17960,171,1,73.78,D,D,D,DDD,"Churn! clientes que gastaram bem pouco e fizeram poucas compras, fazer nada"
17961,21,20,1193.26,B,A,B,BAB,
17962,142,1,102.83,C,D,D,CDD,
17964,31,2,471.7,B,C,C,BCC,
17965,37,14,2622.57,B,A,A,BAA,
17966,37,5,1098.4299999999998,B,B,B,BBB,
17967,371,1,123.07,D,D,D,DDD,"Churn! clientes que gastaram bem pouco e fizeram poucas compras, fazer nada"
17968,373,1,277.35,D,D,D,DDD,"Churn! clientes que gastaram bem pouco e fizeram poucas compras, fazer nada"
17969,166,2,228.2,D,C,D,DCD,
17970,211,1,582.59,D,D,C,DDC,
17972,241,1,136.04,D,D,D,DDD,"Churn! clientes que gastaram bem pouco e fizeram poucas compras, fazer nada"
17973,51,1,337.04,C,D,C,CDC,
17974,24,3,740.7900000000001,B,B,B,BBB,
17975,15,13,4488.81,A,A,A,AAA,"Enviar cupons de desconto, Pedir para indicar nosso produto pra algum amigo, Ao lançar um novo produto enviar amostras grátis pra esses."
17976,372,1,353.19,D,D,C,DDC,
17977,29,1,288.14,B,D,D,BDD,
17978,365,1,300.92,D,D,C,DDC,
17979,35,3,747.81,B,B,B,BBB,
17980,165,3,811.45,D,B,B,DBB,
17984,145,1,152.68,D,D,D,DDD,"Churn! clientes que gastaram bem pouco e fizeram poucas compras, fazer nada"
17985,22,1,634.95,B,D,C,BDC,
17986,56,1,20.8,C,D,D,CDD,
17987,185,1,198.57,D,D,D,DDD,"Churn! clientes que gastaram bem pouco e fizeram poucas compras, fazer nada"
17988,11,6,198.17000000000002,A,A,D,AAD,
17990,236,3,630.84,D,B,C,DBC,
17991,225,1,87.45,D,D,D,DDD,"Churn! clientes que gastaram bem pouco e fizeram poucas compras, fazer nada"
17994,121,4,678.49,C,B,B,CBB,
17995,281,1,76.1,D,D,D,DDD,"Churn! clientes que gastaram bem pouco e fizeram poucas compras, fazer nada"
17997,74,8,1970.67,C,A,A,CAA,"Churn! clientes que gastaram bastante e fizeram muitas compras, enviar cupons de desconto para tentar recuperar"
17999,37,2,382.06,B,C,C,BCC,
18001,12,2,417.23,A,C,C,ACC,
18004,362,1,169.47,D,D,D,DDD,"Churn! clientes que gastaram bem pouco e fizeram poucas compras, fazer nada"
18005,3,2,249.72,A,C,D,ACD,
18006,23,1,444.68,B,D,C,BDC,
18008,73,8,2107.91,C,A,A,CAA,"Churn! clientes que gastaram bastante e fizeram muitas compras, enviar cupons de desconto para tentar recuperar"
18009,235,1,257.34,D,D,D,DDD,"Churn! clientes que gastaram bem pouco e fizeram poucas compras, fazer nada"
18010,256,1,174.8,D,D,D,DDD,"Churn! clientes que gastaram bem pouco e fizeram poucas compras, fazer nada"
18011,373,1,102.79,D,D,D,DDD,"Churn! clientes que gastaram bem pouco e fizeram poucas compras, fazer nada"
18013,155,2,187.29000000000002,D,C,D,DCD,
18014,28,1,166.42,B,D,D,BDD,
18015,4,1,120.03,A,D,D,ADD,
18016,32,5,1483.56,B,B,B,BBB,
18017,81,3,523.0,C,B,C,CBC,
18018,108,2,122.14,C,C,D,CCD,
18019,51,1,38.45,C,D,D,CDD,
18022,35,1,668.11,B,D,B,BDB,
18024,152,2,389.78,D,C,C,DCC,
18027,98,1,115.31,C,D,D,CDD,
18030,4,2,230.64999999999998,A,C,D,ACD,
18032,334,1,73.5,D,D,D,DDD,"Churn! clientes que gastaram bem pouco e fizeram poucas compras, fazer nada"
18033,65,1,97.97,C,D,D,CDD,
18034,21,2,422.88,B,C,C,BCC,
18035,35,3,730.4,B,B,B,BBB,
18036,32,3,405.62,B,B,C,BBC,
18037,225,2,46.57,D,C,D,DCD,
18040,19,2,357.2,B,C,C,BCC,
18041,11,21,4183.39,A,A,A,AAA,"Enviar cupons de desconto, Pedir para indicar nosso produto pra algum amigo, Ao lançar um novo produto enviar amostras grátis pra esses."
18042,53,1,165.04999999999998,C,D,D,CDD,
18043,24,3,559.51,B,B,C,BBC,
18044,4,10,2088.6,A,A,A,AAA,"Enviar cupons de desconto, Pedir para indicar nosso produto pra algum amigo, Ao lançar um novo produto enviar amostras grátis pra esses."
18045,45,1,189.4,B,D,D,BDD,
18048,203,1,168.49,D,D,D,DDD,"Churn! clientes que gastaram bem pouco e fizeram poucas compras, fazer nada"
18050,359,1,74.4,D,D,D,DDD,"Churn! clientes que gastaram bem pouco e fizeram poucas compras, fazer nada"
18053,70,1,300.02,C,D,C,CDC,
18055,7,10,6784.19,A,A,A,AAA,"Enviar cupons de desconto, Pedir para indicar nosso produto pra algum amigo, Ao lançar um novo produto enviar amostras grátis pra esses."
18056,288,1,363.65,D,D,C,DDC,
18058,9,1,170.16,A,D,D,ADD,
18059,23,3,306.46,B,B,C,BBC,
18061,21,10,2119.41,B,A,A,BAA,
18062,173,3,720.52,D,B,B,DBB,
18064,133,2,814.0,C,C,B,CCB,
18065,5,14,2392.83,A,A,A,AAA,"Enviar cupons de desconto, Pedir para indicar nosso produto pra algum amigo, Ao lançar um novo produto enviar amostras grátis pra esses."
18066,75,1,318.0,C,D,C,CDC,
18067,40,1,396.33,B,D,C,BDC,
18068,289,1,101.7,D,D,D,DDD,"Churn! clientes que gastaram bem pouco e fizeram poucas compras, fazer nada"
18069,26,5,2036.67,B,B,A,BBA,
18071,257,2,453.0,D,C,C,DCC,
18072,185,1,247.44,D,D,D,DDD,"Churn! clientes que gastaram bem pouco e fizeram poucas compras, fazer nada"
18073,114,12,3877.5200000000004,C,A,A,CAA,"Churn! clientes que gastaram bastante e fizeram muitas compras, enviar cupons de desconto para tentar recuperar"
18074,373,1,489.6,D,D,C,DDC,
18075,23,10,2611.75,B,A,A,BAA,
18077,8,11,2633.01,A,A,A,AAA,"Enviar cupons de desconto, Pedir para indicar nosso produto pra algum amigo, Ao lançar um novo produto enviar amostras grátis pra esses."
18078,217,2,336.13,D,C,C,DCC,
18079,45,4,3651.97,B,B,A,BBA,
18080,18,2,1231.5,B,C,B,BCB,
18081,36,3,343.45,B,B,C,BBC,
18082,25,1,703.37,B,D,B,BDB,
18084,16,1,90.48,A,D,D,ADD,
18085,330,2,689.95,D,C,B,DCB,
18086,274,1,101.34,D,D,D,DDD,"Churn! clientes que gastaram bem pouco e fizeram poucas compras, fazer nada"
18087,98,1,852.8,C,D,B,CDB,
18088,61,1,167.67000000000002,C,D,D,CDD,
18092,2,11,9068.26,A,A,A,AAA,"Enviar cupons de desconto, Pedir para indicar nosso produto pra algum amigo, Ao lançar um novo produto enviar amostras grátis pra esses."
18093,93,4,2106.52,C,B,A,CBA,
18094,81,7,3017.3,C,A,A,CAA,"Churn! clientes que gastaram bastante e fizeram muitas compras, enviar cupons de desconto para tentar recuperar"
18095,312,2,580.05,D,C,C,DCC,
18096,11,3,911.15,A,B,B,ABB,
18097,7,6,2697.8,A,A,A,AAA,"Enviar cupons de desconto, Pedir para indicar nosso produto pra algum amigo, Ao lançar um novo produto enviar amostras grátis pra esses."
18099,127,1,168.31,C,D,D,CDD,
18101,11,2,223.65,A,C,D,ACD,
18102,0,25,16753.6,A,A,A,AAA,"Enviar cupons de desconto, Pedir para indicar nosso produto pra algum amigo, Ao lançar um novo produto enviar amostras grátis pra esses."
18104,37,1,754.64,B,D,B,BDB,
18105,37,1,113.48000000000002,B,D,D,BDD,
18106,329,1,430.7,D,D,C,DDC,
18108,254,1,271.0,D,D,D,DDD,"Churn! clientes que gastaram bem pouco e fizeram poucas compras, fazer nada"
18109,1,26,8052.97,A,A,A,AAA,"Enviar cupons de desconto, Pedir para indicar nosso produto pra algum amigo, Ao lançar um novo produto enviar amostras grátis pra esses."
18110,19,1,236.3,B,D,D,BDD,
18112,12,2,352.69,A,C,C,ACC,
18113,368,1,76.32000000000001,D,D,D,DDD,"Churn! clientes que gastaram bem pouco e fizeram poucas compras, fazer nada"
18114,290,1,220.1,D,D,D,DDD,"Churn! clientes que gastaram bem pouco e fizeram poucas compras, fazer nada"
18116,67,8,1418.03,C,A,B,CAB,
18117,25,1,320.72,B,D,C,BDC,
18118,10,26,5653.82,A,A,A,AAA,"Enviar cupons de desconto, Pedir para indicar nosso produto pra algum amigo, Ao lançar um novo produto enviar amostras grátis pra esses."
18119,367,1,181.12,D,D,D,DDD,"Churn! clientes que gastaram bem pouco e fizeram poucas compras, fazer nada"
18120,214,1,111.15,D,D,D,DDD,"Churn! clientes que gastaram bem pouco e fizeram poucas compras, fazer nada"
18121,149,2,673.1,D,C,B,DCB,
18122,8,6,1826.21,A,A,A,AAA,"Enviar cupons de desconto, Pedir para indicar nosso produto pra algum amigo, Ao lançar um novo produto enviar amostras grátis pra esses."
18123,24,2,589.44,B,C,C,BCC,
18125,29,4,1142.99,B,B,B,BBB,
18126,60,1,206.83,C,D,D,CDD,
18127,19,3,348.73,B,B,C,BBC,
18129,243,1,112.55,D,D,D,DDD,"Churn! clientes que gastaram bem pouco e fizeram poucas compras, fazer nada"
18130,15,3,1059.39,A,B,B,ABB,
18133,212,1,931.5,D,D,B,DDB,
18135,29,5,681.91,B,B,B,BBB,
18136,63,3,784.33,C,B,B,CBB,
18138,295,1,152.65,D,D,D,DDD,"Churn! clientes que gastaram bem pouco e fizeram poucas compras, fazer nada"
18139,17,4,2976.66,A,B,A,ABA,
18142,157,2,1019.52,D,C,B,DCB,
18143,116,2,1000.1600000000001,C,C,B,CCB,
18144,7,12,2888.75,A,A,A,AAA,"Enviar cupons de desconto, Pedir para indicar nosso produto pra algum amigo, Ao lançar um novo produto enviar amostras grátis pra esses."
18145,12,4,2861.55,A,B,A,ABA,
18146,140,2,160.35000000000002,C,C,D,CCD,
18147,45,2,179.33999999999997,B,C,D,BCD,
18149,50,3,612.0799999999999,B,B,C,BBC,
18150,32,3,566.58,B,B,C,BBC,
18151,134,2,653.35,C,C,B,CCB,
18154,3,2,399.19,A,C,C,ACC,
18155,75,3,371.62,C,B,C,CBC,
18156,12,2,734.94,A,C,B,ACB,
18158,9,2,453.4,A,C,C,ACC,
18159,301,1,530.15,D,D,C,DDC,
18160,57,2,638.06,C,C,C,CCC,
18161,15,5,1618.69,A,B,A,ABA,
18164,37,1,399.65,B,D,C,BDC,
18165,177,1,302.46000000000004,D,D,C,DDC,
18167,23,3,1384.8600000000001,B,B,B,BBB,
18168,176,6,1169.94,D,A,B,DAB,
18169,60,1,202.65,C,D,D,CDD,
18170,33,3,980.31,B,B,B,BBB,
18171,58,5,1231.31,C,B,B,CBB,
18172,14,20,7561.68,A,A,A,AAA,"Enviar cupons de desconto, Pedir para indicar nosso produto pra algum amigo, Ao lançar um novo produto enviar amostras grátis pra esses."
18173,86,4,2106.84,C,B,A,CBA,
18174,7,1,104.0,A,D,D,ADD,
18176,358,1,476.35,D,D,C,DDC,
18177,31,5,1333.17,B,B,B,BBB,
18178,128,4,1590.81,C,B,A,CBA,
18179,9,6,1793.17,A,A,A,AAA,"Enviar cupons de desconto, Pedir para indicar nosso produto pra algum amigo, Ao lançar um novo produto enviar amostras grátis pra esses."
18180,4,6,1843.75,A,A,A,AAA,"Enviar cupons de desconto, Pedir para indicar nosso produto pra algum amigo, Ao lançar um novo produto enviar amostras grátis pra esses."
18181,24,1,382.8,B,D,C,BDC,
18183,227,2,632.07,D,C,C,DCC,
18184,15,1,49.8,A,D,D,ADD,
18185,249,1,304.25,D,D,C,DDC,
18188,15,3,2001.04,A,B,A,ABA,
18189,77,2,1090.24,C,C,B,CCB,
18190,192,2,284.46000000000004,D,C,D,DCD,
18191,261,1,207.8,D,D,D,DDD,"Churn! clientes que gastaram bem pouco e fizeram poucas compras, fazer nada"
18192,71,1,957.97,C,D,B,CDB,
18193,165,1,243.76,D,D,D,DDD,"Churn! clientes que gastaram bem pouco e fizeram poucas compras, fazer nada"
18194,82,1,973.84,C,D,B,CDB,
18196,95,2,689.13,C,C,B,CCB,
18198,4,17,5425.56,A,A,A,AAA,"Enviar cupons de desconto, Pedir para indicar nosso produto pra algum amigo, Ao lançar um novo produto enviar amostras grátis pra esses."
18200,106,1,163.8,C,D,D,CDD,
18202,199,3,1396.99,D,B,B,DBB,
18203,157,1,160.42000000000002,D,D,D,DDD,"Churn! clientes que gastaram bem pouco e fizeram poucas compras, fazer nada"
18204,71,3,1993.6999999999998,C,B,A,CBA,
18205,36,2,517.36,B,C,C,BCC,
18209,28,1,139.10000000000002,B,D,D,BDD,
18210,1,6,2621.38,A,A,A,AAA,"Enviar cupons de desconto, Pedir para indicar nosso produto pra algum amigo, Ao lançar um novo produto enviar amostras grátis pra esses."
18211,25,5,600.07,B,B,C,BBC,
18212,326,1,248.42,D,D,D,DDD,"Churn! clientes que gastaram bem pouco e fizeram poucas compras, fazer nada"
18213,236,1,232.48,D,D,D,DDD,"Churn! clientes que gastaram bem pouco e fizeram poucas compras, fazer nada"
